frame,x,y,width,height,box_area,smoothed_area,area_ratio,speed,max_approach_speed,approach_duration,status,is_approaching,overtake_chance,overtake_status,tracking
1416,1255,484,139,95,13205,12017.1,3.576517857142857,1193,2369,55,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1417,1255,484,139,95,13205,12254.0,3.6470238095238097,1193,2369,56,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1418,1255,484,139,95,13205,12373.3,3.6825297619047617,1193,2369,57,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1419,1255,484,139,95,13205,12610.2,3.7530357142857147,0,2369,57,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1420,1252,482,146,100,14600,12986.6,3.865059523809524,1395,2369,59,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1421,1255,482,146,100,14600,13245.4,3.942083333333333,1395,2369,60,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1422,1258,485,139,95,13205,13364.7,3.977589285714286,0,2369,60,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1423,1251,481,146,100,14600,13623.5,4.054613095238095,1395,2369,62,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1424,1254,481,146,100,14600,13763.0,4.096130952380952,1395,2369,63,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1425,1252,482,146,100,14600,13902.5,4.137648809523809,0,2369,63,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1426,1250,482,146,100,14600,14042.0,4.179166666666666,0,2369,63,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1427,1245,479,153,105,16065,14328.0,4.264285714285714,2860,2860,66,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1428,1244,480,153,105,16065,14614.0,4.349404761904762,1465,2860,67,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1429,1243,480,153,105,16065,14900.0,4.434523809523809,1465,2860,68,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1430,1241,480,153,105,16065,15046.5,4.478125,1465,2860,69,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1431,1237,481,153,105,16065,15193.0,4.5217261904761905,1465,2860,70,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1432,1233,481,153,105,16065,15479.0,4.6068452380952385,0,2860,70,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1433,1225,479,160,110,17600,15779.0,4.696130952380952,1535,2860,72,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1434,1224,479,160,110,17600,16079.0,4.785416666666666,1535,2860,73,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1435,1220,480,160,110,17600,16379.0,4.874702380952381,1535,2860,74,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1436,1212,480,160,110,17600,16679.0,4.963988095238095,1535,2860,75,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1437,1208,480,160,110,17600,16832.5,5.009672619047619,1535,2860,76,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1438,1201,480,160,110,17600,16986.0,5.055357142857143,0,2860,76,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1439,1193,477,168,116,19488,17328.3,5.157232142857143,1888,2860,78,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1440,1196,481,160,110,17600,17481.8,5.202916666666667,0,2860,78,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1441,1183,479,168,116,19488,17824.1,5.304791666666667,1888,2860,80,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1442,1180,480,168,116,19488,18166.4,5.406666666666667,1888,2860,81,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1443,1171,481,168,116,19488,18355.2,5.462857142857143,1888,2860,82,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1444,1172,485,160,110,17600,18355.2,5.462857142857143,-1888,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1445,1165,484,160,110,17600,18355.2,5.462857142857143,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1446,1152,482,168,116,19488,18544.0,5.519047619047619,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1447,1151,483,168,116,19488,18732.8,5.575238095238095,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1448,1142,486,160,110,17600,18732.8,5.575238095238095,-1888,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1449,1131,486,160,110,17600,18544.0,5.519047619047619,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1450,1128,486,160,110,17600,18544.0,5.519047619047619,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1451,1115,486,160,110,17600,18355.2,5.462857142857143,-1888,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1452,1109,485,160,110,17600,18166.4,5.406666666666667,-1888,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1453,1097,484,160,110,17600,17977.6,5.35047619047619,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1454,1086,484,160,110,17600,17977.6,5.35047619047619,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1455,1083,484,160,110,17600,17977.6,5.35047619047619,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1456,1070,484,160,110,17600,17788.8,5.2942857142857145,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1457,1066,483,160,110,17600,17600.0,5.238095238095238,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1458,1056,484,160,110,17600,17600.0,5.238095238095238,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1459,1053,484,160,110,17600,17600.0,5.238095238095238,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1460,1047,484,160,110,17600,17600.0,5.238095238095238,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1461,1042,485,160,110,17600,17600.0,5.238095238095238,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1462,1039,485,160,110,17600,17600.0,5.238095238095238,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1463,1041,488,153,105,16065,17446.5,5.192410714285714,-1535,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1464,1039,489,153,105,16065,17293.0,5.1467261904761905,-1535,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1465,1038,489,153,105,16065,17139.5,5.101041666666666,-1535,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1466,1037,488,153,105,16065,16986.0,5.055357142857143,-1535,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1467,1037,489,153,105,16065,16832.5,5.009672619047619,-1535,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1468,1037,488,153,105,16065,16679.0,4.963988095238095,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1469,1038,489,153,105,16065,16525.5,4.918303571428571,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1470,1038,488,153,105,16065,16372.0,4.872619047619048,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1471,1040,487,153,105,16065,16218.5,4.826934523809523,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1472,1043,488,153,105,16065,16065.0,4.78125,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1473,1048,490,146,100,14600,15918.5,4.73764880952381,-1465,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1474,1048,490,146,100,14600,15772.0,4.694047619047619,-1465,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1475,1048,490,146,100,14600,15625.5,4.650446428571429,-1465,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1476,1051,489,146,100,14600,15479.0,4.6068452380952385,-1465,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1477,1052,489,146,100,14600,15332.5,4.5632440476190474,-1465,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1478,1059,489,146,100,14600,15186.0,4.519642857142857,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1479,1059,488,146,100,14600,15039.5,4.476041666666666,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1480,1065,491,139,95,13205,14753.5,4.390922619047619,-1395,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1481,1062,488,146,100,14600,14607.0,4.347321428571429,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1482,1067,488,146,100,14600,14460.5,4.303720238095238,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1483,1074,491,139,95,13205,14321.0,4.262202380952381,-1395,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1484,1074,490,139,95,13205,14181.5,4.220684523809524,-1395,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1485,1075,489,139,95,13205,14042.0,4.179166666666666,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1486,1077,489,139,95,13205,13902.5,4.137648809523809,-1395,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1487,1078,489,139,95,13205,13763.0,4.096130952380952,-1395,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1488,1083,490,139,95,13205,13623.5,4.054613095238095,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1489,1084,490,139,95,13205,13484.0,4.0130952380952385,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1490,1085,490,139,95,13205,13484.0,4.0130952380952385,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1491,1087,490,139,95,13205,13344.5,3.971577380952381,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1492,1089,490,139,95,13205,13205.0,3.9300595238095237,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1493,1091,490,139,95,13205,13205.0,3.9300595238095237,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1494,1093,490,139,95,13205,13205.0,3.9300595238095237,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1495,1095,490,139,95,13205,13205.0,3.9300595238095237,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1496,1099,490,139,95,13205,13205.0,3.9300595238095237,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1497,1101,490,139,95,13205,13205.0,3.9300595238095237,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1498,1107,492,139,95,13205,13205.0,3.9300595238095237,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1499,1111,495,132,91,12012,13085.7,3.8945535714285717,-1193,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1500,1109,494,139,95,13205,13085.7,3.8945535714285717,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1501,1114,495,139,95,13205,13085.7,3.8945535714285717,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1502,1115,497,139,95,13205,13085.7,3.8945535714285717,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1503,1118,497,139,95,13205,13085.7,3.8945535714285717,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1504,1121,497,139,95,13205,13085.7,3.8945535714285717,1193,1193,0,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1505,1122,496,139,95,13205,13085.7,3.8945535714285717,0,1193,0,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1506,1126,495,139,95,13205,13085.7,3.8945535714285717,0,1193,0,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1507,1127,495,139,95,13205,13085.7,3.8945535714285717,0,1193,0,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1508,1133,495,139,95,13205,13085.7,3.8945535714285717,0,1193,0,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1509,1133,495,139,95,13205,13205.0,3.9300595238095237,0,1193,0,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1510,1134,495,139,95,13205,13205.0,3.9300595238095237,0,1193,0,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1511,1137,496,139,95,13205,13205.0,3.9300595238095237,0,1193,0,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1512,1138,496,139,95,13205,13205.0,3.9300595238095237,0,1193,0,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1513,1142,497,139,95,13205,13205.0,3.9300595238095237,0,1193,0,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1514,1143,498,139,95,13205,13205.0,3.9300595238095237,0,1193,0,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1515,1143,498,139,95,13205,13205.0,3.9300595238095237,0,1193,0,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1516,1138,496,146,100,14600,13344.5,3.971577380952381,1395,1395,12,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1517,1140,499,139,95,13205,13344.5,3.971577380952381,0,1395,12,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1518,1137,498,139,95,13205,13344.5,3.971577380952381,0,1395,12,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1519,1136,498,139,95,13205,13344.5,3.971577380952381,0,1395,12,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1520,1136,497,139,95,13205,13344.5,3.971577380952381,0,1395,12,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1521,1136,498,139,95,13205,13344.5,3.971577380952381,-1395,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1522,1136,497,139,95,13205,13344.5,3.971577380952381,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1523,1137,498,139,95,13205,13344.5,3.971577380952381,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1524,1137,498,139,95,13205,13344.5,3.971577380952381,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1525,1138,499,139,95,13205,13344.5,3.971577380952381,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1526,1138,499,139,95,13205,13205.0,3.9300595238095237,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1527,1134,498,146,100,14600,13344.5,3.971577380952381,1395,1395,0,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1528,1138,501,139,95,13205,13344.5,3.971577380952381,0,1395,0,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1529,1134,498,146,100,14600,13484.0,4.0130952380952385,1395,1395,2,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1530,1137,501,139,95,13205,13484.0,4.0130952380952385,0,1395,2,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1531,1136,499,139,95,13205,13484.0,4.0130952380952385,0,1395,2,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1532,1135,498,139,95,13205,13484.0,4.0130952380952385,-1395,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1533,1134,497,139,95,13205,13484.0,4.0130952380952385,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1534,1133,497,139,95,13205,13484.0,4.0130952380952385,-1395,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1535,1131,496,139,95,13205,13484.0,4.0130952380952385,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1536,1129,495,139,95,13205,13484.0,4.0130952380952385,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1537,1128,495,139,95,13205,13344.5,3.971577380952381,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1538,1125,494,139,95,13205,13344.5,3.971577380952381,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1539,1122,493,139,95,13205,13205.0,3.9300595238095237,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1540,1122,493,139,95,13205,13205.0,3.9300595238095237,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1541,1118,493,139,95,13205,13205.0,3.9300595238095237,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1542,1117,492,139,95,13205,13205.0,3.9300595238095237,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1543,1113,491,139,95,13205,13205.0,3.9300595238095237,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1544,1113,491,139,95,13205,13205.0,3.9300595238095237,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1545,1115,493,132,91,12012,13085.7,3.8945535714285717,-1193,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1546,1112,491,132,91,12012,12966.4,3.859047619047619,-1193,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1547,1111,491,132,91,12012,12847.1,3.823541666666667,-1193,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1548,1110,491,132,91,12012,12727.8,3.788035714285714,-1193,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1549,1109,491,132,91,12012,12608.5,3.752529761904762,-1193,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1550,1108,491,132,91,12012,12489.2,3.71702380952381,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1551,1108,490,132,91,12012,12369.9,3.681517857142857,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1552,1107,490,132,91,12012,12250.6,3.646011904761905,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1553,1108,491,126,86,10836,12013.7,3.5755059523809525,-1176,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1554,1109,491,126,86,10836,11776.8,3.505,-1176,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1555,1109,490,126,86,10836,11659.2,3.47,-1176,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1556,1109,488,126,86,10836,11541.6,3.435,-1176,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1557,1108,487,126,86,10836,11424.0,3.4,-1176,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1558,1111,487,120,82,9840,11206.8,3.3353571428571427,-996,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1559,1111,486,120,82,9840,10989.6,3.270714285714286,-996,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1560,1111,485,120,82,9840,10772.4,3.2060714285714287,-996,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1561,1108,482,126,86,10836,10654.8,3.1710714285714285,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1562,1108,482,126,86,10836,10537.2,3.136071428571429,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1563,1108,482,126,86,10836,10537.2,3.136071428571429,996,996,0,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1564,1108,482,126,86,10836,10537.2,3.136071428571429,996,996,1,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1565,1108,482,126,86,10836,10537.2,3.136071428571429,996,996,2,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1566,1109,482,126,86,10836,10537.2,3.136071428571429,0,996,2,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1567,1108,482,126,86,10836,10537.2,3.136071428571429,0,996,2,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1568,1108,482,126,86,10836,10636.8,3.1657142857142855,0,996,2,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1569,1106,481,132,91,12012,10854.0,3.2303571428571427,1176,1176,6,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1570,1106,482,132,91,12012,11071.2,3.2950000000000004,1176,1176,7,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1571,1106,482,132,91,12012,11188.8,3.3299999999999996,1176,1176,8,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1572,1106,483,132,91,12012,11306.4,3.3649999999999998,1176,1176,9,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1573,1106,483,132,91,12012,11424.0,3.4,1176,1176,10,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1574,1107,483,132,91,12012,11541.6,3.435,0,1176,10,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1575,1107,482,132,91,12012,11659.2,3.47,0,1176,10,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1576,1111,483,126,86,10836,11659.2,3.47,-1176,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1577,1111,482,126,86,10836,11659.2,3.47,-1176,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1578,1112,482,126,86,10836,11659.2,3.47,-1176,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1579,1112,482,126,86,10836,11541.6,3.435,-1176,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1580,1108,479,132,91,12012,11541.6,3.435,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1581,1107,480,132,91,12012,11541.6,3.435,1176,1176,0,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1582,1106,480,132,91,12012,11541.6,3.435,1176,1176,1,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1583,1106,480,132,91,12012,11541.6,3.435,1176,1176,2,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1584,1108,482,126,86,10836,11424.0,3.4,0,1176,2,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1585,1108,482,126,86,10836,11306.4,3.3649999999999998,-1176,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1586,1107,481,126,86,10836,11306.4,3.3649999999999998,-1176,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1587,1106,481,126,86,10836,11306.4,3.3649999999999998,-1176,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1588,1105,480,126,86,10836,11306.4,3.3649999999999998,-1176,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1589,1107,482,120,82,9840,11206.8,3.3353571428571427,-996,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1590,1102,479,126,86,10836,11089.2,3.300357142857143,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1591,1103,481,120,82,9840,10872.0,3.2357142857142858,-996,0,0,📉 MOVING AWAY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1592,1098,479,126,86,10836,10754.4,3.2007142857142856,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1593,1095,479,126,86,10836,10636.8,3.1657142857142855,0,0,0,➡️ STEADY,False,100,🚀 HIGH OVERTAKE CHANCE!,success
1594,1094,479,126,86,10836,10636.8,3.1657142857142855,996,996,0,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1595,1093,479,126,86,10836,10636.8,3.1657142857142855,0,996,0,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1596,1090,479,126,86,10836,10636.8,3.1657142857142855,996,996,2,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1597,1085,478,132,91,12012,10754.4,3.2007142857142856,1176,1176,3,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1598,1086,480,126,86,10836,10754.4,3.2007142857142856,0,1176,3,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1599,1085,480,126,86,10836,10854.0,3.2303571428571427,0,1176,3,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1600,1084,480,126,86,10836,10854.0,3.2303571428571427,0,1176,3,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1601,1081,481,126,86,10836,10953.6,3.2600000000000002,0,1176,3,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1602,1076,480,132,91,12012,11071.2,3.2950000000000004,0,1176,3,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1603,1072,480,132,91,12012,11188.8,3.3299999999999996,1176,1176,9,📈 APPROACHING,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1604,1075,483,126,86,10836,11188.8,3.3299999999999996,0,1176,9,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
1605,1073,483,126,86,10836,11188.8,3.3299999999999996,0,1176,9,➡️ STEADY,True,100,🚀 HIGH OVERTAKE CHANCE!,success
